일자,지역,성별,연령,분야,건수
2025-08,서울특별시,여성,50,노동,49
2025-08,서울특별시,여성,50,농림_축산,22
2025-08,서울특별시,여성,50,도로,30
2025-08,서울특별시,여성,50,도시,13
2025-08,서울특별시,여성,50,문화,30
2025-08,서울특별시,여성,50,방송통신,34
2025-08,서울특별시,여성,50,보건,79
2025-08,서울특별시,여성,50,복지,32
2025-08,서울특별시,여성,50,산업_통상,156
2025-08,서울특별시,여성,50,세무,12
2025-08,서울특별시,여성,50,수자원,23
2025-08,서울특별시,여성,50,외무통일,6
2025-08,서울특별시,여성,50,우정,8
2025-08,서울특별시,여성,50,재정,56
2025-08,서울특별시,여성,50,주택_건축,227
2025-08,서울특별시,여성,50,체육,17
2025-08,서울특별시,여성,50,해양수산,1
2025-08,서울특별시,여성,50,행정_안전,183
2025-08,서울특별시,여성,50,환경,80
2025-08,서울특별시,여성,60,경찰_검찰_법원,511
2025-08,서울특별시,여성,60,과학기술,3
2025-08,서울특별시,여성,60,관광,3
2025-08,서울특별시,여성,60,교육,26
2025-08,서울특별시,여성,60,교통,58
2025-08,서울특별시,여성,60,국방,17
2025-08,서울특별시,여성,60,기타,36
2025-08,서울특별시,여성,60,노동,9
2025-08,서울특별시,여성,60,도로,12
2025-08,서울특별시,여성,60,도시,6
2025-08,서울특별시,여성,60,문화,9
2025-08,서울특별시,여성,60,방송통신,19
2025-08,서울특별시,여성,60,보건,22
2025-08,서울특별시,여성,60,복지,4
2025-08,서울특별시,여성,60,산업_통상,37
2025-08,서울특별시,여성,60,세무,13
2025-08,서울특별시,여성,60,수자원,5
2025-08,서울특별시,여성,60,외무통일,10
2025-08,서울특별시,여성,60,우정,4
2025-08,서울특별시,여성,60,재정,1576
2025-08,서울특별시,여성,60,주택_건축,92
2025-08,서울특별시,여성,60,체육,3
2025-08,서울특별시,여성,60,행정_안전,106
2025-08,서울특별시,여성,60,환경,45
2025-08,서울특별시,여성,70,경찰_검찰_법원,7
2025-08,서울특별시,여성,70,국방,1
2025-08,서울특별시,여성,70,기타,4
2025-08,서울특별시,여성,70,노동,1
2025-08,서울특별시,여성,70,농림_축산,1
2025-08,서울특별시,여성,70,도로,5
2025-08,서울특별시,여성,70,도시,4
2025-08,서울특별시,여성,70,방송통신,5
2025-08,서울특별시,여성,70,보건,9
2025-08,서울특별시,여성,70,복지,3
2025-08,서울특별시,여성,70,산업_통상,6
2025-08,서울특별시,여성,70,수자원,1
2025-08,서울특별시,여성,70,우정,2
2025-08,서울특별시,여성,70,재정,2
2025-08,서울특별시,여성,70,주택_건축,15
2025-08,서울특별시,여성,70,행정_안전,14
2025-08,서울특별시,여성,80,경찰_검찰_법원,2
2025-08,서울특별시,여성,80,교통,7
2025-08,서울특별시,여성,80,기타,8
2025-08,서울특별시,여성,80,도시,1
2025-08,서울특별시,여성,80,문화,3
2025-08,서울특별시,여성,80,산업_통상,10
2025-08,서울특별시,여성,80,수자원,2
2025-08,서울특별시,여성,80,외무통일,2
2025-08,서울특별시,여성,80,우정,1
2025-08,서울특별시,여성,80,주택_건축,14
2025-08,서울특별시,여성,80,행정_안전,3
2025-08,서울특별시,여성,80,환경,5
2025-08,서울특별시,여성,90,기타,1
2025-08,서울특별시,여성,90,행정_안전,2
2025-07,부산광역시,남성,10,경찰_검찰_법원,9
2025-07,부산광역시,남성,10,관광,1
2025-07,부산광역시,남성,10,교육,10
2025-07,부산광역시,남성,10,교통,13
2025-07,부산광역시,남성,10,기타,5
2025-07,부산광역시,남성,10,노동,1
2025-07,부산광역시,남성,10,도로,2
2025-07,부산광역시,남성,10,보건,4
2025-07,부산광역시,남성,10,복지,1
2025-07,부산광역시,남성,10,산업_통상,4
2025-07,부산광역시,남성,10,재정,3
2025-07,부산광역시,남성,10,체육,2
2025-07,부산광역시,남성,10,행정_안전,9
2025-07,부산광역시,남성,10,환경,2
2025-07,부산광역시,남성,20,경찰_검찰_법원,82
2025-07,부산광역시,남성,20,과학기술,20
2025-07,부산광역시,남성,20,관광,13
2025-07,부산광역시,남성,20,교육,22
2025-07,부산광역시,남성,20,교통,157
2025-07,부산광역시,남성,20,국방,92
2025-07,부산광역시,남성,20,기타,125
2025-07,부산광역시,남성,20,노동,54
2025-07,부산광역시,남성,20,농림_축산,4
2025-07,부산광역시,남성,20,도로,42
2025-07,부산광역시,남성,20,도시,2
2025-07,부산광역시,남성,20,문화,21
2025-07,부산광역시,남성,20,방송통신,31
2025-07,부산광역시,남성,20,보건,66
2025-07,부산광역시,남성,20,복지,13
2025-07,부산광역시,남성,20,산업_통상,54
2025-07,부산광역시,남성,20,세무,2
2025-07,부산광역시,남성,20,수자원,7
2025-07,부산광역시,남성,20,외무통일,6
2025-07,부산광역시,남성,20,우정,6
2025-07,부산광역시,남성,20,재정,86
2025-07,부산광역시,남성,20,주택_건축,8
2025-07,부산광역시,남성,20,체육,8
2025-07,부산광역시,남성,20,해양수산,4
2025-07,부산광역시,남성,20,행정_안전,109
2025-07,부산광역시,남성,20,환경,44
2025-07,부산광역시,남성,30,경찰_검찰_법원,362
2025-07,부산광역시,남성,30,과학기술,48
2025-07,부산광역시,남성,30,관광,30
2025-07,부산광역시,남성,30,교육,19
2025-07,부산광역시,남성,30,교통,386
2025-07,부산광역시,남성,30,국방,30
2025-07,부산광역시,남성,30,기타,77
2025-07,부산광역시,남성,30,노동,100
2025-07,부산광역시,남성,30,농림_축산,23
2025-07,부산광역시,남성,30,도로,91
2025-07,부산광역시,남성,30,도시,23
2025-07,부산광역시,남성,30,문화,31
2025-07,부산광역시,남성,30,방송통신,49
2025-07,부산광역시,남성,30,보건,75
2025-07,부산광역시,남성,30,복지,21
2025-07,부산광역시,남성,30,산업_통상,126
2025-07,부산광역시,남성,30,세무,40
2025-07,부산광역시,남성,30,수자원,39
2025-07,부산광역시,남성,30,외무통일,15
2025-07,부산광역시,남성,30,우정,7
2025-07,부산광역시,남성,30,재정,61
2025-07,부산광역시,남성,30,주택_건축,234
2025-07,부산광역시,남성,30,체육,22
2025-07,부산광역시,남성,30,해양수산,54
2025-07,부산광역시,남성,30,행정_안전,164
2025-07,부산광역시,남성,30,환경,72
2025-07,부산광역시,남성,40,경찰_검찰_법원,121
2025-07,부산광역시,남성,40,과학기술,29
2025-07,부산광역시,남성,40,관광,34
2025-07,부산광역시,남성,40,교육,64
2025-07,부산광역시,남성,40,교통,285
2025-07,부산광역시,남성,40,국방,13
2025-07,부산광역시,남성,40,기타,45
2025-07,부산광역시,남성,40,노동,53
2025-07,부산광역시,남성,40,농림_축산,15
2025-07,부산광역시,남성,40,도로,102
2025-07,부산광역시,남성,40,도시,18
2025-07,부산광역시,남성,40,문화,26
2025-07,부산광역시,남성,40,방송통신,33
2025-07,부산광역시,남성,40,보건,78
2025-07,부산광역시,남성,40,복지,26
2025-07,부산광역시,남성,40,산업_통상,107
2025-07,부산광역시,남성,40,세무,40
2025-07,부산광역시,남성,40,수자원,19
2025-07,부산광역시,남성,40,외무통일,16
2025-07,부산광역시,남성,40,우정,9
2025-07,부산광역시,남성,40,재정,74
2025-07,부산광역시,남성,40,주택_건축,138
2025-07,부산광역시,남성,40,체육,32
2025-07,부산광역시,남성,40,해양수산,51
2025-07,부산광역시,남성,40,행정_안전,175
2025-07,부산광역시,남성,40,환경,69
2025-07,부산광역시,남성,50,경찰_검찰_법원,195
2025-07,부산광역시,남성,50,과학기술,24
2025-07,부산광역시,남성,50,관광,14
2025-07,부산광역시,남성,50,교육,22
2025-07,부산광역시,남성,50,교통,154
2025-07,부산광역시,남성,50,국방,24
2025-07,부산광역시,남성,50,기타,32
2025-07,부산광역시,남성,50,노동,39
2025-07,부산광역시,남성,50,농림_축산,9
2025-07,부산광역시,남성,50,도로,71
2025-07,부산광역시,남성,50,도시,13
2025-07,부산광역시,남성,50,문화,54
2025-07,부산광역시,남성,50,방송통신,18
2025-07,부산광역시,남성,50,보건,61
2025-07,부산광역시,남성,50,복지,16
2025-07,부산광역시,남성,50,산업_통상,97
2025-07,부산광역시,남성,50,세무,25
2025-07,부산광역시,남성,50,수자원,12
2025-07,부산광역시,남성,50,외무통일,11
2025-07,부산광역시,남성,50,우정,5
2025-07,부산광역시,남성,50,재정,33
2025-07,부산광역시,남성,50,주택_건축,295
2025-07,부산광역시,남성,50,체육,17
2025-07,부산광역시,남성,50,해양수산,23
2025-07,부산광역시,남성,50,행정_안전,172
2025-07,부산광역시,남성,50,환경,46
2025-07,부산광역시,남성,60,경찰_검찰_법원,608
2025-07,부산광역시,남성,60,과학기술,14
2025-07,부산광역시,남성,60,관광,11
2025-07,부산광역시,남성,60,교육,12
2025-07,부산광역시,남성,60,교통,66
2025-07,부산광역시,남성,60,국방,21
2025-07,부산광역시,남성,60,기타,18
2025-07,부산광역시,남성,60,노동,17
2025-07,부산광역시,남성,60,농림_축산,10
2025-07,부산광역시,남성,60,도로,75
2025-07,부산광역시,남성,60,도시,7
2025-07,부산광역시,남성,60,문화,21
2025-07,부산광역시,남성,60,방송통신,6
2025-07,부산광역시,남성,60,보건,17
2025-07,부산광역시,남성,60,복지,14
2025-07,부산광역시,남성,60,산업_통상,49
2025-07,부산광역시,남성,60,세무,16
2025-07,부산광역시,남성,60,수자원,20
2025-07,부산광역시,남성,60,외무통일,5
2025-07,부산광역시,남성,60,우정,2
2025-07,부산광역시,남성,60,재정,25
2025-07,부산광역시,남성,60,주택_건축,329
2025-07,부산광역시,남성,60,체육,12
2025-07,부산광역시,남성,60,해양수산,251
2025-07,부산광역시,남성,60,행정_안전,67
2025-07,부산광역시,남성,60,환경,33
2025-07,부산광역시,남성,70,경찰_검찰_법원,11
2025-07,부산광역시,남성,70,과학기술,2
2025-07,부산광역시,남성,70,관광,1
2025-07,부산광역시,남성,70,교육,1
2025-07,부산광역시,남성,70,교통,16
2025-07,부산광역시,남성,70,국방,2
2025-07,부산광역시,남성,70,기타,7
2025-07,부산광역시,남성,70,노동,4
2025-07,부산광역시,남성,70,도로,19
2025-07,부산광역시,남성,70,도시,2
2025-07,부산광역시,남성,70,문화,7
2025-07,부산광역시,남성,70,방송통신,1
2025-07,부산광역시,남성,70,보건,5
2025-07,부산광역시,남성,70,복지,4
2025-07,부산광역시,남성,70,산업_통상,4
2025-07,부산광역시,남성,70,세무,4
2025-07,부산광역시,남성,70,수자원,3
2025-07,부산광역시,남성,70,우정,1
2025-07,부산광역시,남성,70,재정,5
2025-07,부산광역시,남성,70,주택_건축,14
2025-07,부산광역시,남성,70,체육,2
2025-07,부산광역시,남성,70,해양수산,1
2025-07,부산광역시,남성,70,행정_안전,10
2025-07,부산광역시,남성,70,환경,7
2025-07,부산광역시,남성,80,경찰_검찰_법원,2
2025-07,부산광역시,남성,80,관광,1
2025-07,부산광역시,남성,80,기타,1
2025-07,부산광역시,남성,80,방송통신,1
2025-07,부산광역시,남성,80,복지,2
2025-07,부산광역시,남성,80,재정,1
2025-07,부산광역시,여성,10,경찰_검찰_법원,2
2025-07,부산광역시,여성,10,과학기술,3
2025-07,부산광역시,여성,10,교육,13
2025-07,부산광역시,여성,10,교통,8
2025-07,부산광역시,여성,10,국방,1
2025-07,부산광역시,여성,10,노동,2
2025-07,부산광역시,여성,10,농림_축산,1
2025-07,부산광역시,여성,10,도로,1
2025-07,부산광역시,여성,10,문화,1
2025-07,부산광역시,여성,10,방송통신,3
2025-07,부산광역시,여성,10,보건,1
2025-07,부산광역시,여성,10,복지,2
2025-07,부산광역시,여성,10,산업_통상,1
2025-07,부산광역시,여성,10,세무,1
2025-07,부산광역시,여성,10,외무통일,1
2025-07,부산광역시,여성,10,재정,1
2025-07,부산광역시,여성,10,체육,1
2025-07,부산광역시,여성,10,해양수산,1
2025-07,부산광역시,여성,10,행정_안전,4
2025-07,부산광역시,여성,10,환경,2
2025-07,부산광역시,여성,20,경찰_검찰_법원,36
2025-07,부산광역시,여성,20,과학기술,8
2025-07,부산광역시,여성,20,관광,7
2025-07,부산광역시,여성,20,교육,13
2025-07,부산광역시,여성,20,교통,80
2025-07,부산광역시,여성,20,국방,6
2025-07,부산광역시,여성,20,기타,10
2025-07,부산광역시,여성,20,노동,14
2025-07,부산광역시,여성,20,농림_축산,7
2025-07,부산광역시,여성,20,도로,12
2025-07,부산광역시,여성,20,도시,2
2025-07,부산광역시,여성,20,문화,13
2025-07,부산광역시,여성,20,방송통신,31
2025-07,부산광역시,여성,20,보건,65
2025-07,부산광역시,여성,20,복지,3
2025-07,부산광역시,여성,20,산업_통상,20
2025-07,부산광역시,여성,20,세무,6
2025-07,부산광역시,여성,20,수자원,7
2025-07,부산광역시,여성,20,외무통일,7
2025-07,부산광역시,여성,20,우정,2
2025-07,부산광역시,여성,20,재정,9
2025-07,부산광역시,여성,20,주택_건축,10
2025-07,부산광역시,여성,20,행정_안전,35
2025-07,부산광역시,여성,20,환경,21
2025-07,부산광역시,여성,30,경찰_검찰_법원,73
2025-07,부산광역시,여성,30,과학기술,18
2025-07,부산광역시,여성,30,관광,15
2025-07,부산광역시,여성,30,교육,33
2025-07,부산광역시,여성,30,교통,139
2025-07,부산광역시,여성,30,국방,4
2025-07,부산광역시,여성,30,기타,35
2025-07,부산광역시,여성,30,노동,40
2025-07,부산광역시,여성,30,농림_축산,17
2025-07,부산광역시,여성,30,도로,42
2025-07,부산광역시,여성,30,도시,3
2025-07,부산광역시,여성,30,문화,25
2025-07,부산광역시,여성,30,방송통신,19
2025-07,부산광역시,여성,30,보건,72
2025-07,부산광역시,여성,30,복지,14
2025-07,부산광역시,여성,30,산업_통상,58
2025-07,부산광역시,여성,30,세무,19
2025-07,부산광역시,여성,30,수자원,7
2025-07,부산광역시,여성,30,외무통일,5
2025-07,부산광역시,여성,30,우정,4
2025-07,부산광역시,여성,30,재정,27
2025-07,부산광역시,여성,30,주택_건축,39
2025-07,부산광역시,여성,30,체육,7
2025-07,부산광역시,여성,30,해양수산,7
2025-07,부산광역시,여성,30,행정_안전,100
2025-07,부산광역시,여성,30,환경,32
2025-07,부산광역시,여성,40,경찰_검찰_법원,80
2025-07,부산광역시,여성,40,과학기술,17
2025-07,부산광역시,여성,40,관광,9
2025-07,부산광역시,여성,40,교육,67
2025-07,부산광역시,여성,40,교통,137
2025-07,부산광역시,여성,40,국방,13
2025-07,부산광역시,여성,40,기타,43
2025-07,부산광역시,여성,40,노동,29
2025-07,부산광역시,여성,40,농림_축산,7
2025-07,부산광역시,여성,40,도로,49
2025-07,부산광역시,여성,40,도시,11
2025-07,부산광역시,여성,40,문화,17
2025-07,부산광역시,여성,40,방송통신,22
2025-07,부산광역시,여성,40,보건,68
2025-07,부산광역시,여성,40,복지,17
2025-07,부산광역시,여성,40,산업_통상,53
2025-07,부산광역시,여성,40,세무,8
2025-07,부산광역시,여성,40,수자원,27
2025-07,부산광역시,여성,40,외무통일,1
2025-07,부산광역시,여성,40,우정,4
2025-07,부산광역시,여성,40,재정,21
2025-07,부산광역시,여성,40,주택_건축,70
2025-07,부산광역시,여성,40,체육,17
2025-07,부산광역시,여성,40,해양수산,7
2025-07,부산광역시,여성,40,행정_안전,72
2025-07,부산광역시,여성,40,환경,32
